word;is_positive;is_negative;sentiment;is_neutral;anger;anticipation;disgust;fear;joy;sadness;surprise;trust
төбе;0;0;0;1;0;0;0;0;0;0;0;0
төбелес;0;1;-1;0;1;0;1;1;0;0;0;0
төбелесу;0;1;-1;0;0;0;0;0;0;0;0;0
төбелесші;0;0;0;1;0;0;0;0;0;0;0;0
төбет;0;0;0;1;0;0;0;0;0;0;0;0
төгілу;0;0;0;1;0;0;0;0;0;0;0;0
төгу;0;0;0;1;0;0;0;0;0;0;0;0
төзгісіз;0;1;-1;0;1;0;1;0;0;1;0;0
төзімді;1;1;0;0;0;0;0;1;1;0;0;1
төзімділік;1;0;1;0;0;0;0;0;0;0;0;1
төзімсіз;0;1;-1;0;1;0;1;1;0;1;0;0
төзімсіздік;0;1;-1;0;1;0;1;1;0;0;0;0
төлем;0;1;-1;0;1;0;0;1;0;0;0;0
төлем қабілетсіздігі;0;1;-1;0;0;0;0;1;0;1;1;0
төлем қабілеттілігі;1;0;1;0;0;0;0;0;0;0;0;0
төлемеу;0;0;0;1;0;0;0;0;0;0;0;0
төленбеген;0;1;-1;0;1;0;0;0;0;1;0;0
төлеу;1;0;1;0;0;1;0;0;1;0;0;1
төлеуші;0;0;0;1;0;0;0;0;0;0;0;0
төлқұжат;0;0;0;1;0;0;0;0;0;0;0;0
төмен;0;1;-1;0;0;0;0;0;0;1;0;0
төмен ағын;0;0;0;1;0;0;0;0;0;0;0;0
төмен төленген;0;1;-1;0;1;0;0;0;0;1;0;0
төмен түсу;0;1;-1;0;0;0;0;0;0;0;0;0
төменгі;0;1;-1;0;0;0;0;0;0;1;0;0
төменгі жақ сүйегі;0;0;0;1;0;0;0;0;0;0;0;0
төмендеді;0;0;0;1;0;0;0;0;0;0;0;0
төмендету;0;1;-1;0;0;0;0;0;0;0;0;0
төмендеу;0;1;-1;0;0;0;0;0;0;0;0;0
төмендеуі;0;1;-1;0;0;0;0;0;0;0;0;0
төңкерілген;0;0;0;1;0;0;0;0;0;0;0;0
төңкеріс;0;0;0;0;1;0;0;0;0;0;1;0
төңкеріс жасау;0;0;0;1;0;0;0;0;0;0;0;0
төңкеру;0;1;-1;0;0;0;0;0;0;0;0;0
төрағалық ету;0;0;0;1;0;0;0;0;0;0;0;0
төрағасы;1;0;1;0;0;0;0;0;0;0;0;1
төрайымы;1;0;1;0;0;0;0;0;0;0;0;1
төреші;1;0;1;0;0;0;0;0;0;0;0;1
төрт;0;0;0;1;0;0;0;0;0;0;0;0
төрт есе;0;0;0;1;0;0;0;0;0;0;0;0
төртбұрыш;0;0;0;1;0;0;0;0;0;0;0;0
төртінші;0;0;0;1;0;0;0;0;0;0;0;0
төртполюсті;0;0;0;1;0;0;0;0;0;0;0;0
төрттен;0;0;0;1;0;0;0;0;0;0;0;0
төрттік;0;0;0;1;0;0;0;0;0;0;0;0
төсбелгісі;0;0;0;0;0;0;0;0;0;0;0;1
төсек;0;0;0;1;0;0;0;0;0;0;0;0
төсек-орын жабдықтары;0;0;0;1;0;0;0;0;0;0;0;0
төселген;0;0;0;1;0;0;0;0;0;0;0;0
төсем;1;0;1;0;0;0;0;0;0;0;0;0
төсеніш;0;0;0;1;0;0;0;0;0;0;0;0
төсеу;1;0;1;0;0;0;0;0;0;0;0;0
төтенше;0;0;0;1;0;0;0;0;0;0;0;0
төтенше жағдай;0;1;-1;0;0;0;0;1;0;1;1;0
трагедия;0;1;-1;0;0;0;0;1;0;1;0;0
траектория;0;0;0;1;0;0;0;0;0;0;0;0
тракт;0;0;0;0;0;0;0;1;0;0;0;0
трактат;0;0;0;1;0;0;0;0;0;0;0;0
трактор;0;0;0;1;0;0;0;0;0;0;0;0
трамвай;0;0;0;1;0;0;0;0;0;0;0;0
трамвай жолы;0;0;0;1;0;0;0;0;0;0;0;0
транзакция;0;0;0;0;0;0;0;0;0;0;0;1
транзит;0;0;0;1;0;0;0;0;0;0;0;0
трансатлантикалық;0;0;0;1;0;0;0;0;0;0;0;0
транскрипт;0;0;0;0;0;0;0;0;0;0;0;1
транскриптор;0;0;0;1;0;0;0;0;0;0;0;0
транскрипция;0;0;0;1;0;0;0;0;0;0;0;0
транскрипциялау;0;0;0;1;0;0;0;0;0;0;0;0
транслокация;0;0;0;1;0;0;0;0;0;0;0;0
трансплантация;0;0;0;1;0;0;0;0;0;0;0;0
трансплантациялау;0;0;0;1;0;0;0;0;0;0;0;0
транспозиция;0;0;0;1;0;0;0;0;0;0;0;0
трансфиксацияланған;0;0;0;1;0;0;0;0;0;0;0;0
трахея;0;0;0;1;0;0;0;0;0;0;0;0
трек;0;0;0;0;0;1;0;0;0;0;0;0
тренд;1;0;1;0;0;0;0;0;0;0;0;0
треска;0;0;0;1;0;0;0;0;0;0;0;0
триада;0;0;0;1;0;0;0;0;0;0;0;0
трибуна;0;0;0;0;0;0;0;0;0;0;0;1
трибунал;0;1;-1;0;0;1;1;1;0;0;0;1
триггер;0;0;0;1;0;0;0;0;0;0;0;0
тригонометрия;0;0;0;1;0;0;0;0;0;0;0;0
трикотаж;0;0;0;0;0;0;0;0;0;0;0;1
триллион;0;0;0;1;0;0;0;0;0;0;0;0
трио;0;0;0;1;0;0;0;0;0;0;0;0
троллейбус;0;0;0;1;0;0;0;0;0;0;0;0
тропикалық;0;0;0;1;0;0;0;0;0;0;0;0
тротуар;0;0;0;0;0;0;0;0;0;0;0;1
труппа;0;0;0;1;0;0;0;0;0;0;0;0
туа біткен;0;0;0;1;0;0;0;0;0;0;0;0
туа біткен құқық;0;0;0;1;0;0;0;0;0;0;0;0
туған күні;1;0;1;0;0;1;0;0;1;0;1;0
туғызады;0;0;0;1;0;0;0;0;0;0;0;0
туғызды;0;0;0;1;0;0;0;0;0;0;0;0
тумаған;0;1;-1;0;0;0;0;0;0;0;0;0
тур;0;0;0;1;0;0;0;0;0;0;0;0
тура;1;0;1;0;0;0;0;0;0;0;0;1
тураланған;0;0;0;1;0;0;0;0;0;0;0;0
туралау;0;0;0;1;0;0;0;0;0;0;0;0
турбулентті;0;1;-1;0;0;0;0;1;0;0;0;0
турбуленттілік;0;1;-1;0;1;0;0;1;0;0;0;0
турист;0;0;0;1;0;0;0;0;0;0;0;0
турнир;0;0;0;1;0;0;0;0;0;0;0;0
туу;1;0;1;0;0;1;0;1;1;0;0;1
туылған;0;0;0;1;0;0;0;0;0;0;0;0
туындайды;0;0;0;1;0;0;0;0;0;0;0;0
туынды;0;0;0;1;0;0;0;0;0;0;0;0
туыс;0;0;0;0;0;0;0;0;0;0;0;1
туысқан;1;0;1;0;0;1;0;0;1;0;0;1
туысқандық;0;1;-1;0;0;0;1;0;0;0;0;0
туыстас;0;0;0;0;0;0;0;0;0;0;0;1
туыстық;0;0;0;1;0;0;0;0;0;0;0;0
түбегейлі;0;0;0;1;0;0;0;0;0;0;0;0
түбек;0;0;0;1;0;0;0;0;0;0;0;0
түбі жоқ;0;0;0;0;0;0;0;1;0;0;0;0
түбілмес;0;1;-1;0;0;0;0;0;0;0;0;0
түбірсіз;0;1;-1;0;0;0;0;0;0;0;0;0
түбіртек;0;0;0;1;0;0;0;0;0;0;0;0
түбіртектер;0;0;0;1;0;0;0;0;0;0;0;0
түгендеу;0;0;0;1;0;0;0;0;0;0;0;0
түзетеді;1;0;1;0;0;0;0;0;0;0;0;0
түзетіңіз;0;0;0;1;0;0;0;0;0;0;0;0
түзету;1;1;0;0;0;0;0;0;0;0;0;0
түзетуші;1;0;1;0;0;0;0;0;0;0;0;0
түзу;0;0;0;1;0;0;0;0;0;0;0;0
түйе;0;0;0;1;0;0;0;0;0;0;0;0
түйеқұс;0;0;0;1;0;0;0;0;0;0;0;0
түйін;0;0;0;1;0;0;0;0;0;0;0;0
түйіндеме;0;0;0;1;0;0;0;0;0;0;0;0
түйінді;0;1;-1;0;0;0;0;0;0;0;0;0
түйіршік;0;0;0;1;0;0;0;0;0;0;0;0
түйіршікті;0;0;0;1;0;0;0;0;0;0;0;0
түйісу;0;1;-1;0;0;0;0;0;0;0;0;0
түймесі;0;0;0;1;0;0;0;0;0;0;0;0
түймесіз;0;1;-1;0;0;0;0;0;0;0;0;0
түйреуіш;0;0;0;1;0;0;0;0;0;0;0;0
түйсіксіз;0;1;-1;0;0;0;0;0;0;0;0;0
түйсіну;0;0;0;1;0;0;0;0;0;0;0;0
түйтіксіз;0;1;-1;0;0;0;0;0;0;0;0;0
түкіру;0;0;0;0;0;0;1;0;0;0;0;0
түкке тұрғысыз;0;1;-1;0;1;0;1;0;0;1;0;0
түксіз;0;1;-1;0;0;0;0;0;0;0;0;0
түкті;0;1;-1;0;0;0;1;0;0;0;0;0
түлегі;0;0;0;1;0;0;0;0;0;0;0;0
түлкі;0;0;0;1;0;0;0;0;0;0;0;0
түн;0;0;0;1;0;0;0;0;0;0;0;0
түн ортасы;0;0;0;1;0;0;0;0;0;0;0;0
түнгі;0;0;0;1;0;0;0;0;0;0;0;0
түнерген;0;1;-1;0;0;0;0;1;0;0;0;0
түңілу;0;1;-1;0;0;0;0;0;0;0;0;0
түпкілікті;1;0;1;0;0;1;0;0;0;1;0;1
түпнұсқалық;1;0;1;0;0;0;0;0;0;0;1;1
түпсіз;0;1;-1;0;0;0;0;0;0;0;0;0
түр;1;0;1;0;0;0;0;0;0;0;0;0
түр-түссіз;0;1;-1;0;0;0;0;0;0;0;0;0
түрі;0;0;0;1;0;0;0;0;0;0;0;0
түрлендіру;1;0;1;0;0;0;0;0;0;0;0;0
түрлері;0;0;0;1;0;0;0;0;0;0;0;0
түрлі-түсті;0;0;0;1;0;0;0;0;0;0;0;0
түрме;0;1;-1;0;1;0;0;1;0;1;0;0
түрмеге жабу;0;1;-1;0;0;0;0;0;0;0;0;0
түрмеге қамалу;0;1;-1;0;1;0;1;1;0;1;0;0
түртіңіз;0;0;0;1;0;0;0;0;0;0;0;0
түрткі болды;0;0;0;1;0;0;0;0;0;0;0;0
түртті;0;1;-1;0;0;0;0;0;0;0;0;0
түрту;0;0;0;1;0;0;0;0;0;0;0;0
түс;0;0;0;1;0;0;0;0;0;0;0;0
түсімдер;0;0;0;1;0;0;0;0;0;0;0;0
түсінбейтін;0;1;-1;0;0;0;0;0;0;0;0;0
түсінбеушілік;0;1;-1;0;1;0;0;0;0;1;0;0
түсінді;0;0;0;1;0;0;0;0;0;0;0;0
түсіндірілмеген;0;1;-1;0;0;1;0;0;0;1;0;0
түсіндірме;0;0;0;1;0;0;0;0;0;0;0;0
түсіндірмесіз;0;1;-1;0;0;0;0;0;0;0;0;0
түсіндіру;1;0;1;0;0;0;0;0;0;0;0;1
түсіндірусіз;0;1;-1;0;0;0;0;0;0;0;0;0
түсінік;0;0;0;1;0;0;0;0;0;0;0;0
түсініксіз;0;1;-1;0;0;0;0;0;0;0;1;0
түсініктеме;0;0;0;1;0;0;0;0;0;0;0;0
түсінікті;0;0;0;1;0;0;0;0;0;0;0;0
түсініктілігі;0;0;0;1;0;0;0;0;0;0;0;0
түсіну;1;0;1;0;0;0;0;0;0;0;0;1
түсірілген;0;0;0;1;0;0;0;0;0;0;0;0
түсіру;0;0;0;1;0;0;0;0;0;0;0;0
түскі ас;0;0;0;1;0;0;0;0;0;0;0;0
түскі уақыт;0;0;0;1;0;0;0;0;0;0;0;0
түссіз;0;0;0;1;0;0;0;0;0;0;0;0
түссізденген;0;1;-1;0;0;0;1;0;0;1;0;0
түссіздену;0;1;-1;0;0;0;1;0;0;0;0;0
түстен кейін;0;0;0;1;0;0;0;0;0;0;0;0
түстер;0;0;0;1;0;0;0;0;0;0;0;0
түсті;0;0;0;1;0;0;0;0;0;0;0;0
түсу;0;1;-1;0;0;0;0;0;0;0;0;0
түтік;0;0;0;1;0;0;0;0;0;0;0;0
түтіккен;0;1;-1;0;0;0;0;0;0;1;0;0
түтікше;0;0;0;1;0;0;0;0;0;0;0;0
түтін;0;1;-1;0;0;0;0;0;0;0;0;0
түтін шығару;0;1;-1;0;1;0;0;0;0;0;0;0
түшкіру;0;1;-1;0;0;0;1;0;0;0;1;0
тұғыр;0;0;0;1;0;0;0;0;0;0;0;0
тұжырымдама;0;0;0;1;0;0;0;0;0;0;0;0
тұжырымдау;0;0;0;1;0;0;0;0;0;0;0;0
тұжырымдық;0;0;0;1;0;0;0;0;0;0;0;0
тұз;1;0;1;0;0;0;0;0;0;0;0;0
тұзақ;0;1;-1;0;1;0;1;1;0;1;1;0
тұзақтар;0;1;-1;0;0;0;0;0;0;0;0;0
тұздалған қияр;0;1;-1;0;0;0;0;0;0;0;0;0
тұзды;0;0;0;1;0;0;0;0;0;0;0;0
тұзды ерітінді;0;0;0;1;0;0;0;0;0;0;0;0
тұздық;0;0;0;1;0;0;0;0;0;0;0;0
тұздықсыз;0;1;-1;0;0;0;0;0;0;0;0;0
тұзсыз;0;1;-1;0;0;0;0;0;0;0;0;0
тұйық;0;1;-1;0;0;0;0;1;0;0;0;0
тұйық болу;0;1;-1;0;0;0;0;0;0;0;0;0
тұқым;0;0;0;1;0;0;0;0;0;0;0;0
тұқым қуалайтын;0;0;0;1;0;0;0;0;0;0;0;0
тұқым қуалаушылық;0;0;0;1;0;0;0;0;0;0;0;0
тұқымдас;0;0;0;1;0;0;0;0;0;0;0;0
тұлға;0;0;0;1;0;0;0;0;0;0;0;0
тұлғалар;0;0;0;1;0;0;0;0;0;0;0;0
тұлғалау;0;0;0;1;0;0;0;0;0;0;0;0
тұлғалы;1;0;1;0;0;0;0;0;0;0;0;0
тұлғалық емес;0;0;0;1;0;0;0;0;0;0;0;0
тұлғасыз;0;1;-1;0;0;0;0;0;0;0;0;0
тұман;0;1;-1;0;0;0;0;1;0;0;0;0
тұманды;0;0;0;1;0;0;0;0;0;0;0;0
тұмандық;0;0;0;1;0;0;0;0;0;0;0;0
тұмандықтар;0;0;0;1;0;0;0;0;0;0;0;0
тұмау;0;1;-1;0;0;0;0;1;0;0;0;0
тұмсық;0;0;0;1;0;0;0;0;0;0;0;0
тұмсықсыз;0;1;-1;0;0;0;0;0;0;0;0;0
тұнба;0;0;0;1;0;0;0;0;0;0;0;0
тұнбалары;0;0;0;1;0;0;0;0;0;0;0;0
тұндыру;0;0;0;1;0;0;0;0;0;0;0;0
тұндырылған;0;0;0;1;0;0;0;0;0;0;0;0
тұнжыраған;0;1;-1;0;0;0;0;0;0;0;0;0
тұнжыраңқы;0;1;-1;0;0;0;0;0;0;0;0;0
тұншығу;0;1;-1;0;1;0;0;1;0;1;0;0
тұншықтырғыш;0;1;-1;0;0;0;1;1;0;1;0;0
тұншықтырды;0;1;-1;0;1;0;0;1;0;1;0;0
тұншықтыру;0;1;-1;0;1;0;1;1;0;1;0;0
тұнық;0;1;-1;0;1;0;0;0;0;1;0;0
тұңғиық;0;1;-1;0;0;0;0;0;0;1;0;0
тұңғышы;1;0;1;0;0;1;0;0;1;0;0;1
тұрағы;0;0;0;1;0;0;0;0;0;0;0;0
тұрақсыз;0;1;-1;0;1;0;1;1;0;0;1;0
тұрақсыздық;0;1;-1;0;0;0;1;1;0;0;0;0
тұрақты;1;0;1;0;0;0;0;0;0;0;1;1
тұрақты емес;0;0;0;1;0;0;0;0;0;0;0;0
тұрақтылар;0;0;0;1;0;0;0;0;0;0;0;0
тұрақтылық;1;0;1;0;0;0;0;0;0;0;0;1
тұрғызу;0;0;0;1;0;0;0;0;0;0;0;0
тұрғылықты жері;0;0;0;1;0;0;0;0;0;0;0;0
тұрғын;1;0;1;0;0;0;0;0;0;0;0;1
тұрғын үй;0;0;0;1;0;0;0;0;0;0;0;0
тұрғыны;1;0;1;0;0;0;0;0;0;0;0;0
тұрғысыз;0;1;-1;0;0;0;0;0;0;0;0;0
тұрды;0;0;0;1;0;0;0;0;0;0;0;0
тұрлаусыз;0;1;-1;0;0;0;0;0;0;0;0;0
тұрпайы;0;1;-1;0;0;0;1;0;0;0;0;0
тұрпайылық;0;1;-1;0;1;0;1;0;0;1;0;0
тұру;1;0;1;0;0;0;0;0;0;0;0;1
тұспал;0;0;0;1;0;0;0;0;0;0;0;0
тұтандырғыш;0;1;-1;0;1;0;0;1;0;0;1;0
тұтану;0;0;0;1;0;0;0;0;0;0;0;0
тұтас;0;0;0;1;0;0;0;0;0;0;0;0
тұтастық;1;0;1;0;0;0;0;0;0;0;0;1
тұтқа;0;0;0;1;0;0;0;0;0;0;0;0
тұтқасы;0;0;0;1;0;0;0;0;0;0;0;0
тұтқын;0;1;-1;0;1;0;1;1;0;1;0;0
тұтқында болу;0;1;-1;0;0;0;0;0;0;1;0;0
тұтқындау;0;1;-1;0;0;0;0;0;0;0;0;0
тұтқыр;0;1;-1;0;0;0;0;0;0;0;0;0
тұтқырлық;0;0;0;1;0;0;0;0;0;0;0;0
тұтылу;0;0;0;1;0;0;0;0;0;0;0;0
тұтынатын;0;0;0;1;0;0;0;0;0;0;0;0
тұтыну;0;0;0;1;0;0;0;0;0;0;0;0
тұтынушы;1;0;1;0;0;0;0;0;0;0;0;0
тұштақайлық;0;1;-1;0;0;0;0;0;0;0;0;0
тұяқ;0;0;0;1;0;0;0;0;0;0;0;0
тұpпайы;0;1;-1;0;1;0;1;1;0;0;0;0
тығыз;0;0;0;1;0;0;0;0;0;0;0;0
тығыздау;0;0;0;1;0;0;0;0;0;0;0;0
тығыздығы;0;0;0;1;0;0;0;0;0;0;0;0
тығыздық;0;0;0;1;0;0;0;0;0;0;0;0
тығын;0;0;0;1;0;0;0;0;0;0;0;0
тығырыққа тірелген;0;0;0;0;1;0;1;0;0;0;0;0
тығырықтан шығу;0;1;-1;0;0;0;0;0;0;0;0;0
тығy;0;1;-1;0;1;1;0;1;0;0;0;0
тыйым;0;1;-1;0;0;0;1;1;0;0;0;0
тыйым салатын;0;0;0;1;0;0;0;0;0;0;0;0
тыйым салу;0;1;-1;0;1;0;0;1;0;1;0;0
тым көп;0;1;-1;0;0;0;0;0;0;0;0;0
тым ынталы;0;0;0;1;0;0;0;0;0;0;0;0
тынық мұхиты;1;0;1;0;0;0;0;0;0;0;0;0
тынымсыз;0;0;0;1;0;0;0;0;0;0;0;0
тынымcыз;0;1;-1;0;1;0;0;1;0;0;0;0
тыныс алу;0;1;-1;0;0;0;0;1;0;0;1;0
тыныс белгілері;0;0;0;1;0;0;0;0;0;0;0;0
тыныш;1;1;0;0;0;0;0;0;1;1;0;1
тынышсыз;0;1;-1;0;0;0;0;0;0;0;0;0
тынышсыздық;0;1;-1;0;1;0;0;1;0;1;0;0
тыныштандырады;1;0;1;0;0;0;0;0;0;0;0;0
тыныштандыратын;1;0;1;0;0;0;0;0;1;0;0;1
тыныштандыру;1;0;1;0;0;0;0;0;0;0;0;0
тыныштық;1;0;1;0;0;1;0;1;1;1;0;1
тың;1;0;1;0;0;0;0;0;0;0;0;1
тыңда;0;0;0;1;0;0;0;0;0;0;0;0
тыңдау;0;0;0;1;0;0;0;0;0;0;0;0
тыңдаусыз;0;1;-1;0;0;0;0;0;0;0;0;0
тыңдаушы;0;0;0;1;0;0;0;0;0;0;0;0
тыңшылық;0;1;-1;0;0;0;0;0;0;0;0;0
тырма;0;0;0;1;0;0;0;0;0;0;0;0
тырмалау;0;1;-1;0;0;0;0;1;0;0;0;0
тырнақ;0;1;-1;0;1;0;0;1;0;0;0;0
тырнақтар;0;1;-1;0;1;0;0;1;0;0;0;0
тырнау;0;0;0;1;0;0;0;0;0;0;0;0
тыртық;0;1;-1;0;1;0;1;1;0;1;0;0
тырысқақ;0;1;-1;0;0;0;1;1;0;1;0;0
тышқан;0;0;0;1;0;0;0;0;0;0;0;0
тipкелген;1;0;1;0;0;0;0;0;0;0;0;1
тoған;0;1;-1;0;0;0;0;0;0;1;0;0
тocқаyыл;0;1;-1;0;1;0;0;1;0;0;1;0
тopығy;0;1;-1;0;1;0;0;1;0;1;0;0
тopықтыpатын;0;1;-1;0;0;0;0;1;0;0;0;0
у;0;1;-1;0;1;0;1;1;0;0;0;0
уағыз;1;0;1;0;0;0;0;0;0;0;0;1
уағыздау;0;0;0;1;0;0;0;0;0;0;0;0
уағызшы;0;0;0;1;0;0;0;0;0;0;0;0
уайым;0;1;-1;0;0;0;0;0;0;0;0;0
уайым-қайғы;0;1;-1;0;0;0;0;0;0;0;0;0
уайымдатарлық;0;1;-1;0;0;1;0;1;0;1;0;0
уайымдау;0;1;-1;0;0;1;0;1;0;1;0;0
уайымшыл;0;1;-1;0;0;0;0;0;0;0;0;0
уақтылы;1;0;1;0;0;0;0;0;0;0;0;0
уақыт;0;0;0;0;0;1;0;0;0;0;0;0
уақыт өткізу;1;0;1;0;0;0;0;0;0;0;0;0
уақыттылығы;0;0;0;1;0;0;0;0;0;0;0;0
уақытша;0;1;-1;0;0;0;0;0;0;0;0;0
уәде;1;0;1;0;0;0;0;0;1;0;0;1
уәкілетті;1;0;1;0;0;0;0;0;0;0;0;0
уланған;0;1;-1;0;1;0;1;1;0;1;0;0
улану;0;1;-1;0;1;0;1;1;0;1;0;0
улы;0;1;-1;0;1;0;1;1;0;1;0;0
ультракүлгін;0;0;0;1;0;0;0;0;0;0;0;0
университет;1;0;1;0;0;1;0;0;0;0;0;0
унитарлық;1;0;1;0;0;0;0;0;0;0;0;0
утилита;1;0;1;0;0;0;0;0;0;0;0;0
утилитарлы;0;0;0;1;0;0;0;0;0;0;0;0
утопиялық;1;0;1;0;0;1;0;0;1;0;0;1
уылдырық;0;0;0;1;0;0;0;0;0;0;0;0
уыс;0;0;0;1;0;0;0;0;0;0;0;0
үгінді;0;0;0;1;0;0;0;0;0;0;0;0
үгінділер;0;0;0;1;0;0;0;0;0;0;0;0
үгіт-насихат жүргізу;0;1;-1;0;1;0;0;1;0;0;0;0
үгітілген;0;1;-1;0;1;0;0;0;0;0;0;0
үгітші;0;0;0;1;0;0;0;0;0;0;0;0
үздік-создық;0;0;0;1;0;0;0;0;0;0;0;0
үздіксіз;0;1;-1;0;0;0;0;0;0;0;0;0
үздіксіздік;0;0;0;1;0;0;0;0;0;0;0;0
үзік-үзік;0;0;0;1;0;0;0;0;0;0;0;0
үзілді;0;1;-1;0;0;0;0;0;0;1;0;0
үзіліс;0;1;-1;0;0;1;1;1;0;1;1;0
үзіліссіз;0;0;0;1;0;0;0;0;0;0;0;0
үзілмеген;1;0;1;0;0;0;0;0;0;0;0;1
үзінді;0;0;0;1;0;0;0;0;0;0;0;0
үзу;0;1;-1;0;1;0;0;1;0;0;1;0
үй;0;0;0;1;0;0;0;0;0;0;0;0
үй ауласы;0;0;0;1;0;0;0;0;0;0;0;0
үй жануары;0;1;-1;0;0;0;0;0;0;0;0;0
үй жұмысы;0;0;0;0;0;0;0;1;0;0;0;0
үй иесі;0;0;0;1;0;0;0;0;0;0;0;0
үй қоян;0;0;0;1;0;0;0;0;0;0;0;0
үй қызметкері;0;0;0;1;0;0;0;0;0;0;0;0
үй шаруасындағы әйел;0;0;0;1;0;0;0;0;0;0;0;0
үй шаруашылығы;1;0;1;0;0;0;0;0;0;0;0;0
үй-жайлар;1;0;1;0;0;0;0;0;0;0;0;0
үй-күйсіз;0;1;-1;0;0;0;0;0;0;0;0;0
үйден тыс;0;1;-1;0;0;0;1;0;0;0;0;0
үйінді;0;1;-1;0;0;0;0;1;0;1;0;0
үйір;0;0;0;0;0;0;1;0;0;0;0;0
үйкеліс;0;1;-1;0;1;0;0;0;0;0;0;0
үйлен;1;0;1;0;0;1;0;1;1;0;1;1
үйленбеген;0;0;0;1;0;0;0;0;0;0;0;0
үйленген;0;0;0;1;0;0;0;0;0;0;0;0
үйлену;0;0;0;1;0;0;0;0;0;0;0;0
үйлесімді;1;0;1;0;0;0;0;0;1;0;0;1
үйлесімділік;1;0;1;0;0;0;0;0;0;0;0;0
үйлесімсіз;0;1;-1;0;1;0;1;0;0;1;0;0
үйлеспейтін;0;1;-1;0;1;0;0;1;0;1;0;0
үйлеспеу;0;1;-1;0;1;0;0;0;0;0;0;0
үйлестіру;0;0;0;1;0;0;0;0;0;0;0;0
үйме;0;0;0;1;0;0;0;0;0;0;0;0
үймелеу;0;0;0;1;0;0;0;0;0;0;0;0
үйрек;0;0;0;1;0;0;0;0;0;0;0;0
үйренген;0;0;0;1;0;0;0;0;0;0;0;0
үйренді;0;0;0;1;0;0;0;0;0;0;0;0
үйрену;1;0;1;0;0;0;0;0;0;0;0;0
үйреншікті;0;0;0;0;0;1;0;0;0;0;0;0
үйреткен;0;0;0;0;0;0;0;0;0;0;0;1
үйрету;1;1;0;0;1;0;0;1;1;0;1;1
үйсіз;0;1;-1;0;0;0;0;0;0;0;0;0
үйсіз-күйсіз;0;1;-1;0;0;0;0;0;0;0;0;0
үйшік;0;0;0;1;0;0;0;0;0;0;0;0
үкім;0;0;0;0;0;0;0;1;0;0;1;0
үкім шығару;0;1;-1;0;0;0;0;1;0;0;0;0
үкімет;0;1;-1;0;0;0;0;1;0;0;0;0
үлгі;1;0;1;0;0;0;0;0;0;0;0;0
үлгілі;1;0;1;0;0;0;0;0;0;0;0;0
үлгісіз;0;1;-1;0;0;0;0;0;0;0;0;0
үлес;0;0;0;1;0;0;0;0;0;0;0;0
үлесімсіз;0;1;-1;0;0;0;0;0;0;0;0;0
үлкейтілген;0;0;0;1;0;0;0;0;0;0;0;0
үлкейткіш;0;0;0;1;0;0;0;0;0;0;0;0
үлкейту;0;0;0;1;0;0;0;0;0;0;0;0
үлкен;0;0;0;1;0;0;0;0;0;0;0;0
үлкенірек;1;0;1;0;0;0;1;0;0;0;1;1
үлпек;0;1;-1;0;0;0;0;0;0;0;0;0
үлпілдек;0;0;0;1;0;0;0;0;0;0;0;0
үміт;1;0;1;0;0;1;0;0;1;0;1;1
үмітсіз;0;1;-1;0;0;0;0;1;0;1;0;0
үмітсіздік;0;1;-1;0;1;0;1;1;0;1;0;0
үміттену;0;0;0;1;0;0;0;0;0;0;0;0
үміттер;0;0;0;1;0;0;0;0;0;0;0;0
үмітті;1;0;1;0;0;1;0;0;1;0;1;1
үн-түнсіз;0;1;-1;0;0;0;0;0;0;0;0;0
үндемеді;0;0;0;1;0;0;0;0;0;0;0;0
үндемес;0;1;-1;0;0;0;0;0;0;0;0;0
үндестік;1;0;1;0;0;0;0;0;0;0;0;0
үнді;1;0;1;0;0;0;0;0;1;0;0;0
үнемдеу;1;0;1;0;0;0;0;0;0;0;0;0
үнемді;1;0;1;0;0;0;0;0;0;0;0;0
үнемділік;1;1;0;0;0;0;1;0;0;0;0;1
үнемі;1;0;1;0;0;0;0;0;0;0;0;1
үнемшіл;0;0;0;1;0;0;0;0;0;0;0;0
үнсіз;0;0;0;1;0;0;0;0;0;0;0;0
үнсіз-дыбыссыз;0;1;-1;0;0;0;0;0;0;0;0;0
үнсіз-қыбырсыз;0;1;-1;0;0;0;0;0;0;0;0;0
үңгір;0;0;0;1;0;0;0;0;0;0;0;0
үрей;0;1;-1;0;1;1;0;1;0;1;1;0
үрейленді;0;1;-1;0;0;0;0;1;0;0;0;0
үрейлену;0;1;-1;0;0;0;0;0;0;0;0;0
үрейлі;0;1;-1;0;0;1;0;1;0;0;0;0
үрейсіз;0;1;-1;0;0;0;0;0;0;0;0;0
үркітіп-қорқыт;0;1;-1;0;0;0;0;0;0;0;0;0
үркіту;0;1;-1;0;0;0;0;0;0;0;0;0
үрлегіш;0;1;-1;0;0;0;0;0;0;0;0;0
үрленген;0;1;-1;0;0;0;0;0;0;0;0;0
үрлеу;0;0;0;1;0;0;0;0;0;0;0;0
үсік шалу;0;1;-1;0;0;0;0;0;0;0;0;0
үстел;0;0;0;1;0;0;0;0;0;0;0;0
үстем;0;1;-1;0;0;0;0;1;0;0;0;0
үстемдік;1;1;0;0;1;1;0;1;1;1;1;1
үстемдік ету;1;1;0;0;1;0;0;1;0;0;0;0
үстеме;0;0;0;1;0;0;0;0;0;0;0;0
